table_name,code,code_system,display,row_count,distinct_patient_count
observation,5821-4,http://loinc.org,"Leukocytes [#/area] in Urine sediment by Microscopy high power field",647,533
observation,8247-9,http://loinc.org,Mucus [Presence] in Urine sediment by Light microscopy,647,533
observation,5787-7,http://loinc.org,"Epithelial cells [#/area] in Urine sediment by Microscopy high power field",647,533
observation,13945-1,http://loinc.org,"Erythrocytes [#/area] in Urine sediment by Microscopy high power field",647,533
procedure,57617002,http://snomed.info/sct,Urine specimen collection (procedure),647,533
allergy,264287008,http://snomed.info/sct,Animal dander (substance),526,526
procedure,14768001,http://snomed.info/sct,Peripheral blood smear interpretation (procedure),519,519
procedure,162676008,http://snomed.info/sct,Brief general examination (procedure),517,517
procedure,415300000,http://snomed.info/sct,Review of systems (procedure),517,517
condition,5689008,http://snomed.info/sct,Chronic periodontitis,530,505
procedure,D0804,http://www.ada.org/cdt,3D facial surface scan - indirect,626,505
immunization,43,http://hl7.org/fhir/sid/cvx,"Hep B, adult",849,501
medication_request,904419,http://www.nlm.nih.gov/research/umls/rxnorm,Alendronic acid 10 MG Oral Tablet,15392,496
condition,433144002,http://snomed.info/sct,Chronic kidney disease stage 3 (disorder),496,495
encounter,36228007,http://snomed.info/sct,Ophthalmic examination and evaluation (procedure),6127,494
procedure,252832004,http://snomed.info/sct,Intraocular pressure test (procedure),5977,493
procedure,389153003,http://snomed.info/sct,Indirect gonioscopy (procedure),5976,493
observation,71491-5,http://loinc.org,Right eye Diabetic retinopathy severity level by Ophthalmoscopy,5976,493
observation,79893-4,http://loinc.org,Left eye Intraocular pressure,5976,493
procedure,314971001,http://snomed.info/sct,Camera fundoscopy (procedure),5976,493
procedure,55468007,http://snomed.info/sct,Ocular slit lamp examination (procedure),5976,493
observation,79892-6,http://loinc.org,Right eye Intraocular pressure,5976,493
procedure,722161008,http://snomed.info/sct,Diabetic retinal eye exam (procedure),5976,493
observation,71490-7,http://loinc.org,Left eye Diabetic retinopathy severity level by Ophthalmoscopy,5976,493
observation,413077008,http://snomed.info/sct,LogMAR visual acuity left eye (observable entity),5949,491
observation,413078003,http://snomed.info/sct,LogMAR visual acuity right eye (observable entity),5949,491
procedure,16830007,http://snomed.info/sct,Visual acuity testing (procedure),5950,491
procedure,274031008,http://snomed.info/sct,Rectal polypectomy (procedure),641,485
diagnostic_report,24356-8,http://loinc.org,Urinalysis complete panel - Urine,1367,480
procedure,104435004,http://snomed.info/sct,Screening for occult blood in feces (procedure),501,479
condition,399211009,http://snomed.info/sct,History of myocardial infarction (situation),479,479
observation,33756-8,http://loinc.org,Polyp size greatest dimension,501,479
observation,57905-2,http://loinc.org,Hemoglobin.gastrointestinal.lower [Presence] in Stool by Immunoassay --1st specimen,501,479
medication_request,856987,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,4310,478
medication_request,243670,http://www.nlm.nih.gov/research/umls/rxnorm,Aspirin 81 MG Oral Tablet,486,473
condition,110030002,http://snomed.info/sct,Concussion injury of brain (disorder),486,471
condition,840544004,http://snomed.info/sct,Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),467,467
diagnostic_report,94531-1,http://loinc.org,SARS-CoV-2 (COVID-19) RNA panel - Respiratory system specimen by NAA with probe detection,595,467
observation,94531-1,http://loinc.org,SARS-CoV-2 (COVID-19) RNA panel - Respiratory system specimen by NAA with probe detection,595,467
procedure,261352009,http://snomed.info/sct,Face mask (physical object),467,467
procedure,415070008,http://snomed.info/sct,Percutaneous coronary intervention,488,466
condition,6525002,http://snomed.info/sct,Dependent drug abuse (disorder),455,455
condition,31642005,http://snomed.info/sct,Acute gingivitis,460,454
procedure,52052004,http://snomed.info/sct,Rehabilitation therapy (regime/therapy),12461,453
condition,840539006,http://snomed.info/sct,Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),450,450
condition,446654005,http://snomed.info/sct,Refugee (person),447,447
encounter,183452005,http://snomed.info/sct,Emergency hospital admission (procedure),785,439
condition,124171000119105,http://snomed.info/sct,Chronic intractable migraine without aura (disorder),436,436
allergy,256277009,http://snomed.info/sct,Grass pollen (substance),436,436
procedure,D4341,http://www.ada.org/cdt,periodontal scaling and root planing  four or more teeth per quadrant,535,428
encounter,56876005,http://snomed.info/sct,Drug rehabilitation and detoxification (regime/therapy),1094,423
condition,1149222004,http://snomed.info/sct,Overdose (disorder),1299,422
observation,72106-8,http://loinc.org,Total score [MMSE],1247,422
procedure,D7286,http://www.ada.org/cdt,incisional biopsy of oral tissue-soft,2223,420
condition,196416002,http://snomed.info/sct,Impacted molars (disorder),419,419
procedure,D1203,http://www.ada.org/cdt,D1203,453,417
allergy,260147004,http://snomed.info/sct,House dust mite (organism),412,412
allergy,782576004,http://snomed.info/sct,Tree pollen (substance),412,412
condition,386661006,http://snomed.info/sct,Fever (finding),411,411
procedure,133899007,http://snomed.info/sct,Postoperative care (regime/therapy),864,411
procedure,65200003,http://snomed.info/sct,Insertion of intrauterine contraceptive device (procedure),584,409
procedure,D0802,http://www.ada.org/cdt,3D dental surface scan - indirect,484,406
procedure,386053000,http://snomed.info/sct,Evaluation procedure (procedure),469,405
medication_request,834061,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin V Potassium 250 MG Oral Tablet,476,405
observation,5902-2,http://loinc.org,Prothrombin time (PT),2850,404
diagnostic_report,34528-0,http://loinc.org,PT panel - Platelet poor plasma by Coagulation assay,2850,404
procedure,67879005,http://snomed.info/sct,"History and physical examination, limited (procedure)",782,398
condition,1187604002,http://snomed.info/sct,Serving in military service (finding),397,397
medication_request,310436,http://www.nlm.nih.gov/research/umls/rxnorm,Galantamine 4 MG Oral Tablet,396,396
procedure,D8670,http://www.ada.org/cdt,periodic orthodontic treatment visit,561,391
condition,361055000,http://snomed.info/sct,Misuses drugs (finding),411,390
procedure,76601001,http://snomed.info/sct,Intramuscular injection (procedure),5018,390
condition,75498004,http://snomed.info/sct,Acute bacterial sinusitis (disorder),401,389
condition,26929004,http://snomed.info/sct,Alzheimer's disease (disorder),388,388
diagnostic_report,75689-0,http://loinc.org,Iron panel - Serum or Plasma,4722,385
observation,2276-4,http://loinc.org,Ferritin [Mass/volume] in Serum or Plasma,4722,385
procedure,D7250,http://www.ada.org/cdt,removal of residual tooth roots (cutting procedure),499,381
procedure,370995009,http://snomed.info/sct,Health risks education (procedure),500,379
condition,239873007,http://snomed.info/sct,Osteoarthritis of knee (disorder),376,376
observation,6833-8,http://loinc.org,Cat dander IgE Ab [Units/volume] in Serum,440,375
observation,6106-9,http://loinc.org,Egg white IgE Ab [Units/volume] in Serum,440,375
observation,6189-5,http://loinc.org,White oak IgE Ab [Units/volume] in Serum,440,375
observation,6273-7,http://loinc.org,Walnut IgE Ab [Units/volume] in Serum,440,375
observation,6246-3,http://loinc.org,Shrimp IgE Ab [Units/volume] in Serum,440,375
observation,6844-5,http://loinc.org,Honey bee IgE Ab [Units/volume] in Serum,440,375
observation,6206-7,http://loinc.org,Peanut IgE Ab [Units/volume] in Serum,440,375
procedure,395142003,http://snomed.info/sct,Allergy screening test (procedure),440,375
observation,6095-4,http://loinc.org,American house dust mite IgE Ab [Units/volume] in Serum,440,375
observation,6248-9,http://loinc.org,Soybean IgE Ab [Units/volume] in Serum,440,375
observation,6158-0,http://loinc.org,Latex IgE Ab [Units/volume] in Serum,440,375
observation,7258-7,http://loinc.org,Cow milk IgE Ab [Units/volume] in Serum,440,375
observation,6075-6,http://loinc.org,Cladosporium herbarum IgE Ab [Units/volume] in Serum,440,375
observation,6082-2,http://loinc.org,Codfish IgE Ab [Units/volume] in Serum,440,375
observation,6085-5,http://loinc.org,Common Ragweed IgE Ab [Units/volume] in Serum,440,375
observation,6276-0,http://loinc.org,Wheat IgE Ab [Units/volume] in Serum,440,375
medication_request,2001499,http://www.nlm.nih.gov/research/umls/rxnorm,Vitamin B12 5 MG/ML Injectable Solution,373,373
procedure,306185001,http://snomed.info/sct,Referral to cardiac surgery service (procedure),379,372
procedure,709138001,http://snomed.info/sct,Notification of treatment plan (procedure),375,370
procedure,110467000,http://snomed.info/sct,Pre-surgery testing (procedure),375,370
procedure,431182000,http://snomed.info/sct,Placing subject in prone position (procedure),4727,368
encounter,305432006,http://snomed.info/sct,Admission to surgical transplant department (procedure),400,368
procedure,410538000,http://snomed.info/sct,Scheduling (procedure),370,365
diagnostic_report,24336-0,http://loinc.org,Gas panel - Arterial blood,3086,364
observation,2019-8,http://loinc.org,Carbon dioxide [Partial pressure] in Arterial blood,3086,364
procedure,D0702,http://www.ada.org/cdt,2-D cephalometric radiographic image - image capture only,427,364
observation,1960-4,http://loinc.org,Bicarbonate [Moles/volume] in Arterial blood,3086,364
observation,2703-7,http://loinc.org,Oxygen [Partial pressure] in Arterial blood,3086,364
observation,2744-1,http://loinc.org,pH of Arterial blood,3086,364
procedure,103750000,http://snomed.info/sct,Sleep apnea assessment (procedure),7726,363
condition,39898005,http://snomed.info/sct,Sleep disorder (disorder),363,363
condition,36971009,http://snomed.info/sct,Sinusitis (disorder),369,360
procedure,D0272,http://www.ada.org/cdt,bitewings  two radiographic images,395,360
encounter,305342007,http://snomed.info/sct,Admission to ward (procedure),398,359
procedure,D2930,http://www.ada.org/cdt,prefabricated stainless steel crown  primary tooth,414,359
procedure,D9223,http://www.ada.org/cdt,deep sedation/general anesthesia  each subsequent 15 minute increment,457,355
encounter,439740005,http://snomed.info/sct,Postoperative follow-up visit (procedure),2574,352
procedure,D2330,http://www.ada.org/cdt,"resin-based composite - one surface, anterior",412,349
observation,3184-9,http://loinc.org,Activated clotting time (ACT) of Blood by Coagulation assay,351,348
condition,62106007,http://snomed.info/sct,Concussion with no loss of consciousness (disorder),357,348
observation,74006-8,http://loinc.org,Weight difference [Mass difference] --pre dialysis - post dialysis,100264,346
procedure,265764009,http://snomed.info/sct,Renal dialysis (procedure),100280,346
condition,698306007,http://snomed.info/sct,Awaiting transplantation of kidney (situation),345,345
medication_request,855812,http://www.nlm.nih.gov/research/umls/rxnorm,prasugrel 10 MG Oral Tablet,341,341
medication_request,310325,http://www.nlm.nih.gov/research/umls/rxnorm,ferrous sulfate 325 MG Oral Tablet,340,340
procedure,410770002,http://snomed.info/sct,Administration of anesthesia for procedure (procedure),346,340
procedure,52765003,http://snomed.info/sct,Intubation (procedure),346,340
medication_request,834102,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin V Potassium 500 MG Oral Tablet,354,338
condition,1172608001,http://snomed.info/sct,Accretion on tooth,343,335
procedure,D1351,http://www.ada.org/cdt,sealant  per tooth,361,334
encounter,281036007,http://snomed.info/sct,Follow-up consultation (procedure),870,333
condition,266934004,http://snomed.info/sct,Transport problem (finding),332,332
condition,713458007,http://snomed.info/sct,Lack of access to transportation (finding),330,330
diagnostic_report,93124-6,http://loinc.org,New York Heart Association Functional Classification panel,329,327
procedure,762998009,http://snomed.info/sct,Assessment using New York Heart Association Classification (procedure),329,327
condition,49727002,http://snomed.info/sct,Cough (finding),327,327
observation,88020-3,http://loinc.org,Functional capacity NYHA,329,327
procedure,305428000,http://snomed.info/sct,Admission to orthopedic department (procedure),344,326
medication_request,860975,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,18367,325
condition,161665007,http://snomed.info/sct,History of renal transplant (situation),323,323
procedure,306316000,http://snomed.info/sct,Referral to transplant surgeon (procedure),324,322
condition,431857002,http://snomed.info/sct,Chronic kidney disease stage 4 (disorder),321,321
encounter,305351004,http://snomed.info/sct,Admission to intensive care unit (procedure),599,320
procedure,169553002,http://snomed.info/sct,Implantation of subcutaneous contraceptive (procedure),506,320
procedure,392247006,http://snomed.info/sct,Insertion of catheter into artery (procedure),321,318
observation,2777-1,http://loinc.org,Phosphate [Mass/volume] in Serum or Plasma,2086,317
procedure,306706006,http://snomed.info/sct,Discharge to ward (procedure),319,316
medication_request,1664463,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR tacrolimus 1 MG Extended Release Oral Tablet [Envarsus],8694,312
procedure,D7240,http://www.ada.org/cdt,removal of impacted tooth  completely bony,352,309
medication_request,1049221,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet,620,307
encounter,397821002,http://snomed.info/sct,Patient transfer to intensive care unit (procedure),308,307
condition,K04.7,http://hl7.org/fhir/sid/icd-10,Periapical abscess without sinus,329,305
condition,80394007,http://snomed.info/sct,Hyperglycemia (disorder),301,301
observation,3016-3,http://loinc.org,Thyrotropin [Units/volume] in Serum or Plasma,304,299
procedure,223495004,http://snomed.info/sct,Preparation of patient for procedure (regime/therapy),298,297
