table_name,code,code_system,display,row_count,distinct_patient_count
observation,8247-9,http://loinc.org,Mucus [Presence] in Urine sediment by Light microscopy,2026,1622
condition,64859006,http://snomed.info/sct,Osteoporosis (disorder),1621,1621
condition,5689008,http://snomed.info/sct,Chronic periodontitis,1692,1607
medication_request,1870230,http://www.nlm.nih.gov/research/umls/rxnorm,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector,1602,1602
procedure,D2392,http://www.ada.org/cdt,"resin-based composite - two surfaces, posterior",1834,1585
condition,713458007,http://snomed.info/sct,Lack of access to transportation (finding),1580,1580
condition,266934004,http://snomed.info/sct,Transport problem (finding),1578,1578
procedure,371908008,http://snomed.info/sct,Oxygen administration by mask (procedure),13539,1577
procedure,386216000,http://snomed.info/sct,"Human parturition, function (observable entity)",2507,1565
allergy,264287008,http://snomed.info/sct,Animal dander (substance),1564,1564
diagnostic_report,55405-5,http://loinc.org,Heart failure tracking panel,4590,1556
observation,10230-1,http://loinc.org,Left ventricular Ejection fraction,4590,1556
observation,20570-8,http://loinc.org,Hematocrit [Volume Fraction] of Blood by calculation,1648,1543
procedure,D0804,http://www.ada.org/cdt,3D facial surface scan - indirect,1920,1529
observation,3173-2,http://loinc.org,aPTT in Blood by Coagulation assay,6398,1510
condition,433144002,http://snomed.info/sct,Chronic kidney disease stage 3 (disorder),1488,1485
encounter,36228007,http://snomed.info/sct,Ophthalmic examination and evaluation (procedure),18710,1481
procedure,389153003,http://snomed.info/sct,Indirect gonioscopy (procedure),18212,1478
observation,79892-6,http://loinc.org,Right eye Intraocular pressure,18212,1478
observation,79893-4,http://loinc.org,Left eye Intraocular pressure,18212,1478
procedure,314971001,http://snomed.info/sct,Camera fundoscopy (procedure),18212,1478
procedure,55468007,http://snomed.info/sct,Ocular slit lamp examination (procedure),18212,1478
procedure,722161008,http://snomed.info/sct,Diabetic retinal eye exam (procedure),18212,1478
observation,71491-5,http://loinc.org,Right eye Diabetic retinopathy severity level by Ophthalmoscopy,18212,1478
observation,71490-7,http://loinc.org,Left eye Diabetic retinopathy severity level by Ophthalmoscopy,18212,1478
procedure,252832004,http://snomed.info/sct,Intraocular pressure test (procedure),18212,1478
procedure,14768001,http://snomed.info/sct,Peripheral blood smear interpretation (procedure),1477,1477
procedure,415070008,http://snomed.info/sct,Percutaneous coronary intervention,1553,1477
procedure,16830007,http://snomed.info/sct,Visual acuity testing (procedure),17999,1473
observation,413078003,http://snomed.info/sct,LogMAR visual acuity right eye (observable entity),17995,1473
observation,413077008,http://snomed.info/sct,LogMAR visual acuity left eye (observable entity),17995,1473
procedure,162676008,http://snomed.info/sct,Brief general examination (procedure),1472,1472
procedure,415300000,http://snomed.info/sct,Review of systems (procedure),1472,1472
medication_request,243670,http://www.nlm.nih.gov/research/umls/rxnorm,Aspirin 81 MG Oral Tablet,1520,1447
condition,446654005,http://snomed.info/sct,Refugee (person),1442,1442
condition,399211009,http://snomed.info/sct,History of myocardial infarction (situation),1438,1438
medication_request,904419,http://www.nlm.nih.gov/research/umls/rxnorm,Alendronic acid 10 MG Oral Tablet,42002,1421
condition,840544004,http://snomed.info/sct,Suspected disease caused by Severe acute respiratory coronavirus 2 (situation),1406,1406
observation,94531-1,http://loinc.org,SARS-CoV-2 (COVID-19) RNA panel - Respiratory system specimen by NAA with probe detection,1769,1405
diagnostic_report,94531-1,http://loinc.org,SARS-CoV-2 (COVID-19) RNA panel - Respiratory system specimen by NAA with probe detection,1769,1405
procedure,261352009,http://snomed.info/sct,Face mask (physical object),1405,1405
procedure,274031008,http://snomed.info/sct,Rectal polypectomy (procedure),1816,1400
immunization,43,http://hl7.org/fhir/sid/cvx,"Hep B, adult",2266,1387
observation,33756-8,http://loinc.org,Polyp size greatest dimension,1410,1356
procedure,104435004,http://snomed.info/sct,Screening for occult blood in feces (procedure),1410,1356
observation,57905-2,http://loinc.org,Hemoglobin.gastrointestinal.lower [Presence] in Stool by Immunoassay --1st specimen,1410,1356
diagnostic_report,24356-8,http://loinc.org,Urinalysis complete panel - Urine,3970,1355
condition,840539006,http://snomed.info/sct,Disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),1347,1347
medication_request,856987,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 300 MG / HYDROcodone Bitartrate 5 MG Oral Tablet,14279,1344
medication_request,834061,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin V Potassium 250 MG Oral Tablet,1577,1338
condition,110030002,http://snomed.info/sct,Concussion injury of brain (disorder),1367,1324
procedure,D4341,http://www.ada.org/cdt,periodontal scaling and root planing  four or more teeth per quadrant,1582,1291
condition,31642005,http://snomed.info/sct,Acute gingivitis,1318,1271
procedure,67879005,http://snomed.info/sct,"History and physical examination, limited (procedure)",2372,1254
allergy,260147004,http://snomed.info/sct,House dust mite (organism),1250,1250
procedure,D7286,http://www.ada.org/cdt,incisional biopsy of oral tissue-soft,7107,1249
procedure,386053000,http://snomed.info/sct,Evaluation procedure (procedure),1465,1241
allergy,256277009,http://snomed.info/sct,Grass pollen (substance),1239,1239
condition,386661006,http://snomed.info/sct,Fever (finding),1238,1238
condition,361055000,http://snomed.info/sct,Misuses drugs (finding),1291,1227
allergy,782576004,http://snomed.info/sct,Tree pollen (substance),1212,1212
procedure,370995009,http://snomed.info/sct,Health risks education (procedure),1627,1208
procedure,D1203,http://www.ada.org/cdt,D1203,1275,1171
procedure,133899007,http://snomed.info/sct,Postoperative care (regime/therapy),2267,1165
procedure,65200003,http://snomed.info/sct,Insertion of intrauterine contraceptive device (procedure),1626,1160
condition,1187604002,http://snomed.info/sct,Serving in military service (finding),1150,1150
procedure,D0802,http://www.ada.org/cdt,3D dental surface scan - indirect,1343,1138
condition,239873007,http://snomed.info/sct,Osteoarthritis of knee (disorder),1131,1131
procedure,D0702,http://www.ada.org/cdt,2-D cephalometric radiographic image - image capture only,1323,1122
condition,6525002,http://snomed.info/sct,Dependent drug abuse (disorder),1117,1117
procedure,52052004,http://snomed.info/sct,Rehabilitation therapy (regime/therapy),29317,1111
diagnostic_report,75689-0,http://loinc.org,Iron panel - Serum or Plasma,12870,1108
observation,2276-4,http://loinc.org,Ferritin [Mass/volume] in Serum or Plasma,12870,1108
observation,72106-8,http://loinc.org,Total score [MMSE],3315,1108
procedure,76601001,http://snomed.info/sct,Intramuscular injection (procedure),14986,1098
diagnostic_report,34528-0,http://loinc.org,PT panel - Platelet poor plasma by Coagulation assay,7629,1092
observation,5902-2,http://loinc.org,Prothrombin time (PT),7629,1092
procedure,D7250,http://www.ada.org/cdt,removal of residual tooth roots (cutting procedure),1400,1086
encounter,305432006,http://snomed.info/sct,Admission to surgical transplant department (procedure),1140,1085
procedure,D1351,http://www.ada.org/cdt,sealant  per tooth,1211,1082
encounter,439740005,http://snomed.info/sct,Postoperative follow-up visit (procedure),8125,1068
observation,6844-5,http://loinc.org,Honey bee IgE Ab [Units/volume] in Serum,1239,1067
observation,6095-4,http://loinc.org,American house dust mite IgE Ab [Units/volume] in Serum,1239,1067
observation,6075-6,http://loinc.org,Cladosporium herbarum IgE Ab [Units/volume] in Serum,1239,1067
observation,6082-2,http://loinc.org,Codfish IgE Ab [Units/volume] in Serum,1239,1067
procedure,395142003,http://snomed.info/sct,Allergy screening test (procedure),1239,1067
observation,6158-0,http://loinc.org,Latex IgE Ab [Units/volume] in Serum,1239,1067
observation,7258-7,http://loinc.org,Cow milk IgE Ab [Units/volume] in Serum,1239,1067
observation,6248-9,http://loinc.org,Soybean IgE Ab [Units/volume] in Serum,1239,1067
observation,6206-7,http://loinc.org,Peanut IgE Ab [Units/volume] in Serum,1239,1067
observation,6276-0,http://loinc.org,Wheat IgE Ab [Units/volume] in Serum,1239,1067
observation,6273-7,http://loinc.org,Walnut IgE Ab [Units/volume] in Serum,1239,1067
observation,6246-3,http://loinc.org,Shrimp IgE Ab [Units/volume] in Serum,1239,1067
observation,6106-9,http://loinc.org,Egg white IgE Ab [Units/volume] in Serum,1239,1067
observation,6189-5,http://loinc.org,White oak IgE Ab [Units/volume] in Serum,1239,1067
observation,6833-8,http://loinc.org,Cat dander IgE Ab [Units/volume] in Serum,1239,1067
observation,6085-5,http://loinc.org,Common Ragweed IgE Ab [Units/volume] in Serum,1239,1067
procedure,D8670,http://www.ada.org/cdt,periodic orthodontic treatment visit,1493,1064
condition,36971009,http://snomed.info/sct,Sinusitis (disorder),1085,1060
medication_request,2001499,http://www.nlm.nih.gov/research/umls/rxnorm,Vitamin B12 5 MG/ML Injectable Solution,1060,1060
procedure,D9223,http://www.ada.org/cdt,deep sedation/general anesthesia  each subsequent 15 minute increment,1363,1059
procedure,431182000,http://snomed.info/sct,Placing subject in prone position (procedure),12897,1056
condition,1149222004,http://snomed.info/sct,Overdose (disorder),3096,1055
procedure,D2930,http://www.ada.org/cdt,prefabricated stainless steel crown  primary tooth,1248,1053
condition,75498004,http://snomed.info/sct,Acute bacterial sinusitis (disorder),1087,1049
medication_request,834102,http://www.nlm.nih.gov/research/umls/rxnorm,Penicillin V Potassium 500 MG Oral Tablet,1078,1043
procedure,D7240,http://www.ada.org/cdt,removal of impacted tooth  completely bony,1182,1043
condition,26929004,http://snomed.info/sct,Alzheimer's disease (disorder),1042,1042
medication_request,855812,http://www.nlm.nih.gov/research/umls/rxnorm,prasugrel 10 MG Oral Tablet,1041,1041
procedure,305428000,http://snomed.info/sct,Admission to orthopedic department (procedure),1073,1031
medication_request,310436,http://www.nlm.nih.gov/research/umls/rxnorm,Galantamine 4 MG Oral Tablet,1029,1029
encounter,56876005,http://snomed.info/sct,Drug rehabilitation and detoxification (regime/therapy),2766,1023
procedure,D0272,http://www.ada.org/cdt,bitewings  two radiographic images,1096,1022
encounter,183452005,http://snomed.info/sct,Emergency hospital admission (procedure),2085,1014
procedure,265764009,http://snomed.info/sct,Renal dialysis (procedure),296965,1009
observation,74006-8,http://loinc.org,Weight difference [Mass difference] --pre dialysis - post dialysis,296925,1009
procedure,306185001,http://snomed.info/sct,Referral to cardiac surgery service (procedure),1013,995
condition,698306007,http://snomed.info/sct,Awaiting transplantation of kidney (situation),993,993
condition,124171000119105,http://snomed.info/sct,Chronic intractable migraine without aura (disorder),987,987
procedure,709138001,http://snomed.info/sct,Notification of treatment plan (procedure),1004,987
procedure,110467000,http://snomed.info/sct,Pre-surgery testing (procedure),1004,987
diagnostic_report,24336-0,http://loinc.org,Gas panel - Arterial blood,8424,983
observation,2744-1,http://loinc.org,pH of Arterial blood,8424,983
observation,2703-7,http://loinc.org,Oxygen [Partial pressure] in Arterial blood,8424,983
observation,2019-8,http://loinc.org,Carbon dioxide [Partial pressure] in Arterial blood,8424,983
observation,1960-4,http://loinc.org,Bicarbonate [Moles/volume] in Arterial blood,8424,983
condition,196416002,http://snomed.info/sct,Impacted molars (disorder),981,981
procedure,410538000,http://snomed.info/sct,Scheduling (procedure),990,975
encounter,305342007,http://snomed.info/sct,Admission to ward (procedure),1074,975
condition,49727002,http://snomed.info/sct,Cough (finding),970,970
condition,161665007,http://snomed.info/sct,History of renal transplant (situation),968,968
procedure,D2330,http://www.ada.org/cdt,"resin-based composite - one surface, anterior",1132,966
condition,62106007,http://snomed.info/sct,Concussion with no loss of consciousness (disorder),983,965
condition,1172608001,http://snomed.info/sct,Accretion on tooth,988,964
diagnostic_report,93124-6,http://loinc.org,New York Heart Association Functional Classification panel,980,964
procedure,762998009,http://snomed.info/sct,Assessment using New York Heart Association Classification (procedure),980,964
observation,88020-3,http://loinc.org,Functional capacity NYHA,980,964
medication_request,860975,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,52509,960
condition,39898005,http://snomed.info/sct,Sleep disorder (disorder),958,958
procedure,103750000,http://snomed.info/sct,Sleep apnea assessment (procedure),21023,958
condition,431857002,http://snomed.info/sct,Chronic kidney disease stage 4 (disorder),949,949
medication_request,310325,http://www.nlm.nih.gov/research/umls/rxnorm,ferrous sulfate 325 MG Oral Tablet,948,948
observation,3184-9,http://loinc.org,Activated clotting time (ACT) of Blood by Coagulation assay,954,944
procedure,169553002,http://snomed.info/sct,Implantation of subcutaneous contraceptive (procedure),1547,942
medication_request,1664463,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR tacrolimus 1 MG Extended Release Oral Tablet [Envarsus],24673,931
procedure,306316000,http://snomed.info/sct,Referral to transplant surgeon (procedure),925,921
procedure,410770002,http://snomed.info/sct,Administration of anesthesia for procedure (procedure),914,909
procedure,52765003,http://snomed.info/sct,Intubation (procedure),914,909
encounter,305351004,http://snomed.info/sct,Admission to intensive care unit (procedure),1622,908
condition,65966004,http://snomed.info/sct,Fracture of forearm (disorder),945,903
condition,428251008,http://snomed.info/sct,History of appendectomy (situation),903,903
condition,80394007,http://snomed.info/sct,Hyperglycemia (disorder),895,895
procedure,713026007,http://snomed.info/sct,Plain X-ray of humerus (procedure),929,888
medication_request,861467,http://www.nlm.nih.gov/research/umls/rxnorm,Meperidine Hydrochloride 50 MG Oral Tablet,922,885
